id1,id2
a190610_0,b190610
a190611_0,b190611
a190612_0,b190612
a190613_0,b190613
a190614_0,b190614
a190615_0,b190615
a190616_0,b190616
a190617_0,b190617
a190618_0,b190618
a190619_0,b190619
a190620_0,b190620
a190621_0,b190621
a190622_0,b190622
a190623_0,b190623
a190624_0,b190624
a190625_0,b190625
a190626_0,b190626
a190627_0,b190627
a190628_0,b190628
a190629_0,b190629
a190630_0,b190630
a190631_0,b190631
a190632_0,b190632
a190633_0,b190633
a190634_0,b190634
a190635_0,b190635
a190636_0,b190636
a190637_0,b190637
a190638_0,b190638
a190639_0,b190639
a190640_0,b190640
a190641_0,b190641
a190642_0,b190642
a190643_0,b190643
a190644_0,b190644
a190645_0,b190645
a190646_0,b190646
a190647_0,b190647
a190648_0,b190648
a190649_0,b190649
a190650_0,b190650
a190651_0,b190651
a190652_0,b190652
a190653_0,b190653
a190654_0,b190654
a190655_0,b190655
a190656_0,b190656
a190657_0,b190657
a190658_0,b190658
a190659_0,b190659
a190660_0,b190660
a190661_0,b190661
a190662_0,b190662
a190663_0,b190663
a190664_0,b190664
a190665_0,b190665
a190666_0,b190666
a190667_0,b190667
a190668_0,b190668
a190669_0,b190669
a190670_0,b190670
a190671_0,b190671
a190672_0,b190672
a190673_0,b190673
a190674_0,b190674
a190675_0,b190675
a190676_0,b190676
a190677_0,b190677
a190678_0,b190678
a190679_0,b190679
a190680_0,b190680
a190681_0,b190681
a190682_0,b190682
a190683_0,b190683
a190684_0,b190684
a190685_0,b190685
a190686_0,b190686
a190687_0,b190687
a190688_0,b190688
a190689_0,b190689
a190690_0,b190690
a190691_0,b190691
a190692_0,b190692
a190693_0,b190693
a190694_0,b190694
a190695_0,b190695
a190696_0,b190696
a190697_0,b190697
a190698_0,b190698
a190699_0,b190699
a190700_0,b190700
a190701_0,b190701
a190702_0,b190702
a190703_0,b190703
a190704_0,b190704
a190705_0,b190705
a190706_0,b190706
a190707_0,b190707
a190708_0,b190708
a190709_0,b190709
a190710_0,b190710
a190711_0,b190711
a190712_0,b190712
a190713_0,b190713
a190714_0,b190714
a190715_0,b190715
a190716_0,b190716
a190717_0,b190717
a190718_0,b190718
a190719_0,b190719
a190720_0,b190720
a190721_0,b190721
a190722_0,b190722
a190723_0,b190723
a190724_0,b190724
a190725_0,b190725
a190726_0,b190726
a190727_0,b190727
a190728_0,b190728
a190729_0,b190729
a190730_0,b190730
a190731_0,b190731
a190732_0,b190732
a190733_0,b190733
a190734_0,b190734
a190735_0,b190735
a190736_0,b190736
a190737_0,b190737
a190738_0,b190738
a190739_0,b190739
a190740_0,b190740
a190741_0,b190741
a190742_0,b190742
a190743_0,b190743
a190744_0,b190744
a190745_0,b190745
a190746_0,b190746
a190747_0,b190747
a190748_0,b190748
a190749_0,b190749
a190750_0,b190750
a190751_0,b190751
a190752_0,b190752
a190753_0,b190753
a190754_0,b190754
a190755_0,b190755
a190756_0,b190756
a190757_0,b190757
a190758_0,b190758
a190759_0,b190759
a190760_0,b190760
a190761_0,b190761
a190762_0,b190762
a190763_0,b190763
a190764_0,b190764
a190765_0,b190765
a190766_0,b190766
a190767_0,b190767
a190768_0,b190768
a190769_0,b190769
a190770_0,b190770
a190771_0,b190771
a190772_0,b190772
a190773_0,b190773
a190774_0,b190774
a190775_0,b190775
a190776_0,b190776
a190777_0,b190777
a190778_0,b190778
a190779_0,b190779
a190780_0,b190780
a190781_0,b190781
a190782_0,b190782
a190783_0,b190783
a190784_0,b190784
a190785_0,b190785
a190786_0,b190786
a190787_0,b190787
a190788_0,b190788
a190789_0,b190789
a190790_0,b190790
a190791_0,b190791
a190792_0,b190792
a190793_0,b190793
a190794_0,b190794
a190795_0,b190795
a190796_0,b190796
a190797_0,b190797
a190798_0,b190798
a190799_0,b190799
a190800_0,b190800
a190801_0,b190801
a190802_0,b190802
a190803_0,b190803
a190804_0,b190804
a190805_0,b190805
a190806_0,b190806
a190807_0,b190807
a190808_0,b190808
a190809_0,b190809
a190810_0,b190810
a190811_0,b190811
a190812_0,b190812
a190813_0,b190813
a190814_0,b190814
a190815_0,b190815
a190816_0,b190816
a190817_0,b190817
a190818_0,b190818
a190819_0,b190819
a190820_0,b190820
a190821_0,b190821
a190822_0,b190822
a190823_0,b190823
a190824_0,b190824
a190825_0,b190825
a190826_0,b190826
a190827_0,b190827
a190828_0,b190828
a190829_0,b190829
a190830_0,b190830
a190831_0,b190831
a190832_0,b190832
a190833_0,b190833
a190834_0,b190834
a190835_0,b190835
a190836_0,b190836
a190837_0,b190837
a190838_0,b190838
a190839_0,b190839
a190840_0,b190840
a190841_0,b190841
a190842_0,b190842
a190843_0,b190843
a190844_0,b190844
a190845_0,b190845
a190846_0,b190846
a190847_0,b190847
a190848_0,b190848
a190849_0,b190849
a190850_0,b190850
a190851_0,b190851
a190852_0,b190852
a190853_0,b190853
a190854_0,b190854
a190855_0,b190855
a190856_0,b190856
a190857_0,b190857
a190858_0,b190858
a190859_0,b190859
a190860_0,b190860
a190861_0,b190861
a190862_0,b190862
a190863_0,b190863
a190864_0,b190864
a190865_0,b190865
a190866_0,b190866
a190867_0,b190867
a190868_0,b190868
a190869_0,b190869
a190870_0,b190870
a190871_0,b190871
a190872_0,b190872
a190873_0,b190873
a190874_0,b190874
a190875_0,b190875
a190876_0,b190876
a190877_0,b190877
a190878_0,b190878
a190879_0,b190879
a190880_0,b190880
a190881_0,b190881
a190882_0,b190882
a190883_0,b190883
a190884_0,b190884
a190885_0,b190885
a190886_0,b190886
a190887_0,b190887
a190888_0,b190888
a190889_0,b190889
a190890_0,b190890
a190891_0,b190891
a190892_0,b190892
a190893_0,b190893
a190894_0,b190894
a190895_0,b190895
a190896_0,b190896
a190897_0,b190897
a190898_0,b190898
a190899_0,b190899
a190900_0,b190900
a190901_0,b190901
a190902_0,b190902
a190903_0,b190903
a190904_0,b190904
a190905_0,b190905
a190906_0,b190906
a190907_0,b190907
a190908_0,b190908
a190909_0,b190909
a190910_0,b190910
a190911_0,b190911
a190912_0,b190912
a190913_0,b190913
a190914_0,b190914
a190915_0,b190915
a190916_0,b190916
a190917_0,b190917
a190918_0,b190918
a190919_0,b190919
a190920_0,b190920
a190921_0,b190921
a190922_0,b190922
a190923_0,b190923
a190924_0,b190924
a190925_0,b190925
a190926_0,b190926
a190927_0,b190927
a190928_0,b190928
a190929_0,b190929
a190930_0,b190930
a190931_0,b190931
a190932_0,b190932
a190933_0,b190933
a190934_0,b190934
a190935_0,b190935
a190936_0,b190936
a190937_0,b190937
a190938_0,b190938
a190939_0,b190939
a190940_0,b190940
a190941_0,b190941
a190942_0,b190942
a190943_0,b190943
a190944_0,b190944
a190945_0,b190945
a190946_0,b190946
a190947_0,b190947
a190948_0,b190948
a190949_0,b190949
a190950_0,b190950
a190951_0,b190951
a190952_0,b190952
a190953_0,b190953
a190954_0,b190954
a190955_0,b190955
a190956_0,b190956
a190957_0,b190957
a190958_0,b190958
a190959_0,b190959
a190960_0,b190960
a190961_0,b190961
a190962_0,b190962
a190963_0,b190963
a190964_0,b190964
a190965_0,b190965
a190966_0,b190966
a190967_0,b190967
a190968_0,b190968
a190969_0,b190969
a190970_0,b190970
a190971_0,b190971
a190972_0,b190972
a190973_0,b190973
a190974_0,b190974
a190975_0,b190975
a190976_0,b190976
a190977_0,b190977
a190978_0,b190978
a190979_0,b190979
a190980_0,b190980
a190981_0,b190981
a190982_0,b190982
a190983_0,b190983
a190984_0,b190984
a190985_0,b190985
a190986_0,b190986
a190987_0,b190987
a190988_0,b190988
a190989_0,b190989
a190990_0,b190990
a190991_0,b190991
a190992_0,b190992
a190993_0,b190993
a190994_0,b190994
a190995_0,b190995
a190996_0,b190996
a190997_0,b190997
a190998_0,b190998
a190999_0,b190999
a191000_0,b191000
a191001_0,b191001
a191002_0,b191002
a191003_0,b191003
a191004_0,b191004
a191005_0,b191005
a191006_0,b191006
a191007_0,b191007
a191008_0,b191008
a191009_0,b191009
a191010_0,b191010
a191011_0,b191011
a191012_0,b191012
a191013_0,b191013
a191014_0,b191014
a191015_0,b191015
a191016_0,b191016
a191017_0,b191017
a191018_0,b191018
a191019_0,b191019
a191020_0,b191020
a191021_0,b191021
a191022_0,b191022
a191023_0,b191023
a191024_0,b191024
a191025_0,b191025
a191026_0,b191026
a191027_0,b191027
a191028_0,b191028
a191029_0,b191029
a191030_0,b191030
a191031_0,b191031
a191032_0,b191032
a191033_0,b191033
a191034_0,b191034
a191035_0,b191035
a191036_0,b191036
a191037_0,b191037
a191038_0,b191038
a191039_0,b191039
a191040_0,b191040
a191041_0,b191041
a191042_0,b191042
a191043_0,b191043
a191044_0,b191044
a191045_0,b191045
a191046_0,b191046
a191047_0,b191047
a191048_0,b191048
a191049_0,b191049
a191050_0,b191050
a191051_0,b191051
a191052_0,b191052
a191053_0,b191053
a191054_0,b191054
a191055_0,b191055
a191056_0,b191056
a191057_0,b191057
a191058_0,b191058
a191059_0,b191059
a191060_0,b191060
a191061_0,b191061
a191062_0,b191062
a191063_0,b191063
a191064_0,b191064
a191065_0,b191065
a191066_0,b191066
a191067_0,b191067
a191068_0,b191068
a191069_0,b191069
a191070_0,b191070
a191071_0,b191071
a191072_0,b191072
a191073_0,b191073
a191074_0,b191074
a191075_0,b191075
a191076_0,b191076
a191077_0,b191077
a191078_0,b191078
a191079_0,b191079
a191080_0,b191080
a191081_0,b191081
a191082_0,b191082
a191083_0,b191083
a191084_0,b191084
a191085_0,b191085
a191086_0,b191086
a191087_0,b191087
a191088_0,b191088
a191089_0,b191089
a191090_0,b191090
a191091_0,b191091
a191092_0,b191092
a191093_0,b191093
a191094_0,b191094
a191095_0,b191095
a191096_0,b191096
a191097_0,b191097
a191098_0,b191098
a191099_0,b191099
a191100_0,b191100
a191101_0,b191101
a191102_0,b191102
a191103_0,b191103
a191104_0,b191104
a191105_0,b191105
a191106_0,b191106
a191107_0,b191107
a191108_0,b191108
a191109_0,b191109
a191110_0,b191110
a191111_0,b191111
a191112_0,b191112
a191113_0,b191113
a191114_0,b191114
a191115_0,b191115
a191116_0,b191116
a191117_0,b191117
a191118_0,b191118
a191119_0,b191119
a191120_0,b191120
a191121_0,b191121
a191122_0,b191122
a191123_0,b191123
a191124_0,b191124
a191125_0,b191125
a191126_0,b191126
a191127_0,b191127
a191128_0,b191128
a191129_0,b191129
a191130_0,b191130
a191131_0,b191131
a191132_0,b191132
a191133_0,b191133
a191134_0,b191134
a191135_0,b191135
a191136_0,b191136
a191137_0,b191137
a191138_0,b191138
a191139_0,b191139
a191140_0,b191140
a191141_0,b191141
a191142_0,b191142
a191143_0,b191143
a191144_0,b191144
a191145_0,b191145
a191146_0,b191146
a191147_0,b191147
a191148_0,b191148
a191149_0,b191149
a191150_0,b191150
a191151_0,b191151
a191152_0,b191152
a191153_0,b191153
a191154_0,b191154
a191155_0,b191155
a191156_0,b191156
a191157_0,b191157
a191158_0,b191158
a191159_0,b191159
a191160_0,b191160
a191161_0,b191161
a191162_0,b191162
a191163_0,b191163
a191164_0,b191164
a191165_0,b191165
a191166_0,b191166
a191167_0,b191167
a191168_0,b191168
a191169_0,b191169
a191170_0,b191170
a191171_0,b191171
a191172_0,b191172
a191173_0,b191173
a191174_0,b191174
a191175_0,b191175
a191176_0,b191176
a191177_0,b191177
a191178_0,b191178
a191179_0,b191179
a191180_0,b191180
a191181_0,b191181
a191182_0,b191182
a191183_0,b191183
a191184_0,b191184
a191185_0,b191185
a191186_0,b191186
a191187_0,b191187
a191188_0,b191188
a191189_0,b191189
a191190_0,b191190
a191191_0,b191191
a191192_0,b191192
a191193_0,b191193
a191194_0,b191194
a191195_0,b191195
a191196_0,b191196
a191197_0,b191197
a191198_0,b191198
a191199_0,b191199
a191200_0,b191200
a191201_0,b191201
a191202_0,b191202
a191203_0,b191203
a191204_0,b191204
a191205_0,b191205
a191206_0,b191206
a191207_0,b191207
a191208_0,b191208
a191209_0,b191209
a191210_0,b191210
a191211_0,b191211
a191212_0,b191212
a191213_0,b191213
a191214_0,b191214
a191215_0,b191215
a191216_0,b191216
a191217_0,b191217
a191218_0,b191218
a191219_0,b191219
a191220_0,b191220
a191221_0,b191221
a191222_0,b191222
a191223_0,b191223
a191224_0,b191224
a191225_0,b191225
a191226_0,b191226
a191227_0,b191227
a191228_0,b191228
a191229_0,b191229
a191230_0,b191230
a191231_0,b191231
a191232_0,b191232
a191233_0,b191233
a191234_0,b191234
a191235_0,b191235
a191236_0,b191236
a191237_0,b191237
a191238_0,b191238
a191239_0,b191239
a191240_0,b191240
a191241_0,b191241
a191242_0,b191242
a191243_0,b191243
a191244_0,b191244
a191245_0,b191245
a191246_0,b191246
a191247_0,b191247
a191248_0,b191248
a191249_0,b191249
a191250_0,b191250
a191251_0,b191251
a191252_0,b191252
a191253_0,b191253
a191254_0,b191254
a191255_0,b191255
a191256_0,b191256
a191257_0,b191257
a191258_0,b191258
a191259_0,b191259
a191260_0,b191260
a191261_0,b191261
a191262_0,b191262
a191263_0,b191263
a191264_0,b191264
a191265_0,b191265
a191266_0,b191266
a191267_0,b191267
a191268_0,b191268
a191269_0,b191269
a191270_0,b191270
a191271_0,b191271
a191272_0,b191272
a191273_0,b191273
a191274_0,b191274
a191275_0,b191275
a191276_0,b191276
a191277_0,b191277
a191278_0,b191278
a191279_0,b191279
a191280_0,b191280
a191281_0,b191281
a191282_0,b191282
a191283_0,b191283
a191284_0,b191284
a191285_0,b191285
a191286_0,b191286
a191287_0,b191287
a191288_0,b191288
a191289_0,b191289
a191290_0,b191290
a191291_0,b191291
a191292_0,b191292
a191293_0,b191293
a191294_0,b191294
a191295_0,b191295
a191296_0,b191296
a191297_0,b191297
a191298_0,b191298
a191299_0,b191299
a191300_0,b191300
a191301_0,b191301
a191302_0,b191302
a191303_0,b191303
a191304_0,b191304
a191305_0,b191305
a191306_0,b191306
a191307_0,b191307
a191308_0,b191308
a191309_0,b191309
a191310_0,b191310
a191311_0,b191311
a191312_0,b191312
a191313_0,b191313
a191314_0,b191314
a191315_0,b191315
a191316_0,b191316
a191317_0,b191317
a191318_0,b191318
a191319_0,b191319
a191320_0,b191320
a191321_0,b191321
a191322_0,b191322
a191323_0,b191323
a191324_0,b191324
a191325_0,b191325
a191326_0,b191326
a191327_0,b191327
a191328_0,b191328
a191329_0,b191329
a191330_0,b191330
a191331_0,b191331
a191332_0,b191332
a191333_0,b191333
a191334_0,b191334
a191335_0,b191335
a191336_0,b191336
a191337_0,b191337
a191338_0,b191338
a191339_0,b191339
a191340_0,b191340
a191341_0,b191341
a191342_0,b191342
a191343_0,b191343
a191344_0,b191344
a191345_0,b191345
a191346_0,b191346
a191347_0,b191347
a191348_0,b191348
a191349_0,b191349
a191350_0,b191350
a191351_0,b191351
a191352_0,b191352
a191353_0,b191353
a191354_0,b191354
a191355_0,b191355
a191356_0,b191356
a191357_0,b191357
a191358_0,b191358
a191359_0,b191359
a191360_0,b191360
a191361_0,b191361
a191362_0,b191362
a191363_0,b191363
a191364_0,b191364
a191365_0,b191365
a191366_0,b191366
a191367_0,b191367
a191368_0,b191368
a191369_0,b191369
a191370_0,b191370
a191371_0,b191371
a191372_0,b191372
a191373_0,b191373
a191374_0,b191374
a191375_0,b191375
a191376_0,b191376
a191377_0,b191377
a191378_0,b191378
a191379_0,b191379
a191380_0,b191380
a191381_0,b191381
a191382_0,b191382
a191383_0,b191383
a191384_0,b191384
a191385_0,b191385
a191386_0,b191386
a191387_0,b191387
a191388_0,b191388
a191389_0,b191389
a191390_0,b191390
a191391_0,b191391
a191392_0,b191392
a191393_0,b191393
a191394_0,b191394
a191395_0,b191395
a191396_0,b191396
a191397_0,b191397
a191398_0,b191398
a191399_0,b191399
a191400_0,b191400
a191401_0,b191401
a191402_0,b191402
a191403_0,b191403
a191404_0,b191404
a191405_0,b191405
a191406_0,b191406
a191407_0,b191407
a191408_0,b191408
a191409_0,b191409
a191410_0,b191410
a191411_0,b191411
a191412_0,b191412
a191413_0,b191413
a191414_0,b191414
a191415_0,b191415
a191416_0,b191416
a191417_0,b191417
a191418_0,b191418
a191419_0,b191419
a191420_0,b191420
a191421_0,b191421
a191422_0,b191422
a191423_0,b191423
a191424_0,b191424
a191425_0,b191425
a191426_0,b191426
a191427_0,b191427
a191428_0,b191428
a191429_0,b191429
a191430_0,b191430
a191431_0,b191431
a191432_0,b191432
a191433_0,b191433
a191434_0,b191434
a191435_0,b191435
a191436_0,b191436
a191437_0,b191437
a191438_0,b191438
a191439_0,b191439
a191440_0,b191440
a191441_0,b191441
a191442_0,b191442
a191443_0,b191443
a191444_0,b191444
a191445_0,b191445
a191446_0,b191446
a191447_0,b191447
a191448_0,b191448
a191449_0,b191449
a191450_0,b191450
a191451_0,b191451
a191452_0,b191452
a191453_0,b191453
a191454_0,b191454
a191455_0,b191455
a191456_0,b191456
a191457_0,b191457
a191458_0,b191458
a191459_0,b191459
a191460_0,b191460
a191461_0,b191461
a191462_0,b191462
a191463_0,b191463
a191464_0,b191464
a191465_0,b191465
a191466_0,b191466
a191467_0,b191467
a191468_0,b191468
a191469_0,b191469
a191470_0,b191470
a191471_0,b191471
a191472_0,b191472
a191473_0,b191473
a191474_0,b191474
a191475_0,b191475
a191476_0,b191476
a191477_0,b191477
a191478_0,b191478
a191479_0,b191479
a191480_0,b191480
a191481_0,b191481
a191482_0,b191482
a191483_0,b191483
a191484_0,b191484
a191485_0,b191485
a191486_0,b191486
a191487_0,b191487
a191488_0,b191488
a191489_0,b191489
a191490_0,b191490
a191491_0,b191491
a191492_0,b191492
a191493_0,b191493
a191494_0,b191494
a191495_0,b191495
a191496_0,b191496
a191497_0,b191497
a191498_0,b191498
a191499_0,b191499
a191500_0,b191500
a191501_0,b191501
a191502_0,b191502
a191503_0,b191503
a191504_0,b191504
a191505_0,b191505
a191506_0,b191506
a191507_0,b191507
a191508_0,b191508
a191509_0,b191509
a191510_0,b191510
a191511_0,b191511
a191512_0,b191512
a191513_0,b191513
a191514_0,b191514
a191515_0,b191515
a191516_0,b191516
a191517_0,b191517
a191518_0,b191518
a191519_0,b191519
a191520_0,b191520
a191521_0,b191521
a191522_0,b191522
a191523_0,b191523
a191524_0,b191524
a191525_0,b191525
a191526_0,b191526
a191527_0,b191527
a191528_0,b191528
a191529_0,b191529
a191530_0,b191530
a191531_0,b191531
a191532_0,b191532
a191533_0,b191533
a191534_0,b191534
a191535_0,b191535
a191536_0,b191536
a191537_0,b191537
a191538_0,b191538
a191539_0,b191539
a191540_0,b191540
a191541_0,b191541
a191542_0,b191542
a191543_0,b191543
a191544_0,b191544
a191545_0,b191545
a191546_0,b191546
a191547_0,b191547
a191548_0,b191548
a191549_0,b191549
a191550_0,b191550
a191551_0,b191551
a191552_0,b191552
a191553_0,b191553
a191554_0,b191554
a191555_0,b191555
a191556_0,b191556
a191557_0,b191557
a191558_0,b191558
a191559_0,b191559
a191560_0,b191560
a191561_0,b191561
a191562_0,b191562
a191563_0,b191563
a191564_0,b191564
a191565_0,b191565
a191566_0,b191566
a191567_0,b191567
a191568_0,b191568
a191569_0,b191569
a191570_0,b191570
a191571_0,b191571
a191572_0,b191572
a191573_0,b191573
a191574_0,b191574
a191575_0,b191575
a191576_0,b191576
a191577_0,b191577
a191578_0,b191578
a191579_0,b191579
a191580_0,b191580
a191581_0,b191581
a191582_0,b191582
a191583_0,b191583
a191584_0,b191584
a191585_0,b191585
a191586_0,b191586
a191587_0,b191587
a191588_0,b191588
a191589_0,b191589
a191590_0,b191590
a191591_0,b191591
a191592_0,b191592
a191593_0,b191593
a191594_0,b191594
a191595_0,b191595
a191596_0,b191596
a191597_0,b191597
a191598_0,b191598
a191599_0,b191599
a191600_0,b191600
a191601_0,b191601
a191602_0,b191602
a191603_0,b191603
a191604_0,b191604
a191605_0,b191605
a191606_0,b191606
a191607_0,b191607
a191608_0,b191608
a191609_0,b191609
a191610_0,b191610
a191611_0,b191611
a191612_0,b191612
a191613_0,b191613
a191614_0,b191614
a191615_0,b191615
a191616_0,b191616
a191617_0,b191617
a191618_0,b191618
a191619_0,b191619
a191620_0,b191620
a191621_0,b191621
a191622_0,b191622
a191623_0,b191623
a191624_0,b191624
a191625_0,b191625
a191626_0,b191626
a191627_0,b191627
a191628_0,b191628
a191629_0,b191629
a191630_0,b191630
a191631_0,b191631
a191632_0,b191632
a191633_0,b191633
a191634_0,b191634
a191635_0,b191635
a191636_0,b191636
a191637_0,b191637
a191638_0,b191638
a191639_0,b191639
a191640_0,b191640
a191641_0,b191641
a191642_0,b191642
a191643_0,b191643
a191644_0,b191644
a191645_0,b191645
a191646_0,b191646
a191647_0,b191647
a191648_0,b191648
a191649_0,b191649
a191650_0,b191650
a191651_0,b191651
a191652_0,b191652
a191653_0,b191653
a191654_0,b191654
a191655_0,b191655
a191656_0,b191656
a191657_0,b191657
a191658_0,b191658
a191659_0,b191659
a191660_0,b191660
a191661_0,b191661
a191662_0,b191662
a191663_0,b191663
a191664_0,b191664
a191665_0,b191665
a191666_0,b191666
a191667_0,b191667
a191668_0,b191668
a191669_0,b191669
a191670_0,b191670
a191671_0,b191671
a191672_0,b191672
a191673_0,b191673
a191674_0,b191674
a191675_0,b191675
a191676_0,b191676
a191677_0,b191677
a191678_0,b191678
a191679_0,b191679
a191680_0,b191680
a191681_0,b191681
a191682_0,b191682
a191683_0,b191683
a191684_0,b191684
a191685_0,b191685
a191686_0,b191686
a191687_0,b191687
a191688_0,b191688
a191689_0,b191689
a191690_0,b191690
a191691_0,b191691
a191692_0,b191692
a191693_0,b191693
a191694_0,b191694
a191695_0,b191695
a191696_0,b191696
a191697_0,b191697
a191698_0,b191698
a191699_0,b191699
a191700_0,b191700
a191701_0,b191701
a191702_0,b191702
a191703_0,b191703
a191704_0,b191704
a191705_0,b191705
a191706_0,b191706
a191707_0,b191707
a191708_0,b191708
a191709_0,b191709
a191710_0,b191710
